dgp,N,T,T_N,trial,method,precision,recall,f1,hub_recovery,net_density
gaussian,100,120,1.2,26,OLS,0.1922365988909427,0.208,0.19980787704130643,0.2,0.054646464646464644
gaussian,100,120,1.2,26,LASSO,0.42857142857142855,0.012,0.023346303501945526,0.0,0.0014141414141414141
gaussian,100,120,1.2,27,OLS,0.17967332123411978,0.198,0.18839200761179828,0.0,0.055656565656565654
gaussian,100,120,1.2,27,LASSO,0.1875,0.006,0.011627906976744186,0.2,0.0016161616161616162
gaussian,100,120,1.2,28,OLS,0.18738049713193117,0.196,0.19159335288367546,0.0,0.05282828282828283
gaussian,100,120,1.2,28,LASSO,0.375,0.006,0.011811023622047244,0.0,0.0008080808080808081
gaussian,100,120,1.2,29,OLS,0.17345132743362832,0.196,0.18403755868544602,0.2,0.05707070707070707
gaussian,100,120,1.2,29,LASSO,0.45454545454545453,0.01,0.019569471624266144,0.0,0.0011111111111111111
gaussian,100,120,1.2,30,OLS,0.1798165137614679,0.196,0.1875598086124402,0.0,0.05505050505050505
gaussian,100,120,1.2,30,LASSO,0.5,0.014,0.027237354085603113,0.0,0.0014141414141414141
gaussian,100,120,1.2,31,OLS,0.20347826086956522,0.234,0.21767441860465117,0.4,0.05808080808080808
gaussian,100,120,1.2,31,LASSO,0.3333333333333333,0.006,0.011787819253438114,0.0,0.0009090909090909091
gaussian,100,120,1.2,32,OLS,0.1691449814126394,0.182,0.17533718689788053,0.0,0.054343434343434346
gaussian,100,120,1.2,32,LASSO,0.4782608695652174,0.022,0.04206500956022945,0.0,0.0023232323232323234
gaussian,100,120,1.2,33,OLS,0.1705989110707804,0.188,0.17887725975261656,0.0,0.055656565656565654
gaussian,100,120,1.2,33,LASSO,0.42857142857142855,0.012,0.023346303501945526,0.2,0.0014141414141414141
gaussian,100,120,1.2,34,OLS,0.18861209964412812,0.212,0.19962335216572505,0.2,0.056767676767676765
gaussian,100,120,1.2,34,LASSO,0.47368421052631576,0.018,0.03468208092485549,0.0,0.0019191919191919192
gaussian,100,120,1.2,35,OLS,0.17277486910994763,0.198,0.18452935694315004,0.0,0.05787878787878788
gaussian,100,120,1.2,35,LASSO,0.4,0.012,0.02330097087378641,0.0,0.0015151515151515152
gaussian,100,120,1.2,36,OLS,0.18083182640144665,0.2,0.1899335232668566,0.0,0.05585858585858586
gaussian,100,120,1.2,36,LASSO,0.3333333333333333,0.008,0.015625,0.2,0.0012121212121212121
gaussian,100,120,1.2,37,OLS,0.1854043392504931,0.188,0.18669314796425024,0.0,0.05121212121212121
gaussian,100,120,1.2,37,LASSO,0.5333333333333333,0.016,0.031067961165048542,0.0,0.0015151515151515152
gaussian,100,120,1.2,38,OLS,0.17375231053604437,0.188,0.18059558117195004,0.4,0.054646464646464644
gaussian,100,120,1.2,38,LASSO,0.46153846153846156,0.012,0.023391812865497075,0.0,0.0013131313131313131
gaussian,100,120,1.2,39,OLS,0.1913214990138067,0.194,0.1926514399205561,0.2,0.05121212121212121
gaussian,100,120,1.2,39,LASSO,0.5333333333333333,0.016,0.031067961165048542,0.2,0.0015151515151515152
gaussian,100,120,1.2,40,OLS,0.174573055028463,0.184,0.17916260954235638,0.0,0.053232323232323235
gaussian,100,120,1.2,40,LASSO,0.46153846153846156,0.012,0.023391812865497075,0.0,0.0013131313131313131
gaussian,100,120,1.2,41,OLS,0.19294990723562153,0.208,0.20019249278152068,0.0,0.05444444444444444
gaussian,100,120,1.2,41,LASSO,0.26666666666666666,0.008,0.015533980582524271,0.0,0.0015151515151515152
gaussian,100,120,1.2,42,OLS,0.17266187050359713,0.192,0.18181818181818182,0.0,0.05616161616161616
gaussian,100,120,1.2,42,LASSO,0.35714285714285715,0.01,0.019455252918287938,0.2,0.0014141414141414141
gaussian,100,120,1.2,43,OLS,0.18074324324324326,0.214,0.19597069597069597,0.0,0.0597979797979798
gaussian,100,120,1.2,43,LASSO,0.5,0.008,0.015748031496062992,0.0,0.0008080808080808081
gaussian,100,120,1.2,44,OLS,0.1654275092936803,0.178,0.17148362235067438,0.2,0.054343434343434346
gaussian,100,120,1.2,44,LASSO,0.3,0.006,0.011764705882352941,0.0,0.00101010101010101
gaussian,100,120,1.2,45,OLS,0.16377649325626203,0.17,0.16683022571148184,0.0,0.05242424242424242
gaussian,100,120,1.2,45,LASSO,0.3125,0.01,0.01937984496124031,0.0,0.0016161616161616162
gaussian,100,120,1.2,46,OLS,0.15913555992141454,0.162,0.1605550049554014,0.2,0.05141414141414141
gaussian,100,120,1.2,46,LASSO,0.6,0.012,0.023529411764705882,0.2,0.00101010101010101
gaussian,100,120,1.2,47,OLS,0.15706806282722513,0.18,0.16775396085740912,0.0,0.05787878787878788
gaussian,100,120,1.2,47,LASSO,0.3333333333333333,0.01,0.019417475728155338,0.0,0.0015151515151515152
gaussian,100,120,1.2,48,OLS,0.16666666666666666,0.184,0.17490494296577946,0.0,0.055757575757575756
gaussian,100,120,1.2,48,LASSO,0.5,0.012,0.0234375,0.0,0.0012121212121212121
gaussian,100,120,1.2,49,OLS,0.1917562724014337,0.214,0.20226843100189035,0.0,0.056363636363636366
gaussian,100,120,1.2,49,LASSO,0.4666666666666667,0.014,0.027184466019417475,0.0,0.0015151515151515152
gaussian,100,120,1.2,50,OLS,0.16064981949458484,0.178,0.16888045540796964,0.2,0.05595959595959596
gaussian,100,120,1.2,50,LASSO,0.5,0.014,0.027237354085603113,0.2,0.0014141414141414141
gaussian,100,120,1.2,51,OLS,0.16775244299674266,0.206,0.18491921005385997,0.2,0.06202020202020202
gaussian,100,120,1.2,51,LASSO,0.4,0.012,0.02330097087378641,0.0,0.0015151515151515152
gaussian,100,120,1.2,52,OLS,0.18290258449304175,0.184,0.18344965104685942,0.0,0.05080808080808081
gaussian,100,120,1.2,52,LASSO,0.625,0.02,0.03875968992248062,0.0,0.0016161616161616162
gaussian,100,120,1.2,53,OLS,0.17625231910946196,0.19,0.18286814244465832,0.0,0.05444444444444444
gaussian,100,120,1.2,53,LASSO,0.5333333333333333,0.016,0.031067961165048542,0.2,0.0015151515151515152
gaussian,100,120,1.2,54,OLS,0.19924812030075187,0.212,0.2054263565891473,0.2,0.053737373737373736
gaussian,100,120,1.2,54,LASSO,0.34782608695652173,0.016,0.030592734225621414,0.0,0.0023232323232323234
gaussian,100,120,1.2,55,OLS,0.1732418524871355,0.202,0.18651892890120036,0.0,0.058888888888888886
gaussian,100,120,1.2,55,LASSO,0.3888888888888889,0.014,0.02702702702702703,0.0,0.0018181818181818182
gaussian,100,120,1.2,56,OLS,0.16898954703832753,0.194,0.18063314711359404,0.0,0.05797979797979798
gaussian,100,120,1.2,56,LASSO,0.4375,0.014,0.027131782945736434,0.0,0.0016161616161616162
gaussian,100,120,1.2,57,OLS,0.17333333333333334,0.182,0.1775609756097561,0.0,0.05303030303030303
gaussian,100,120,1.2,57,LASSO,0.35294117647058826,0.012,0.02321083172147002,0.0,0.0017171717171717172
gaussian,100,120,1.2,58,OLS,0.1646586345381526,0.164,0.16432865731462926,0.0,0.0503030303030303
gaussian,100,120,1.2,58,LASSO,0.4117647058823529,0.014,0.027079303675048357,0.2,0.0017171717171717172
gaussian,100,120,1.2,59,OLS,0.16847826086956522,0.186,0.17680608365019013,0.2,0.055757575757575756
gaussian,100,120,1.2,59,LASSO,0.3333333333333333,0.008,0.015625,0.0,0.0012121212121212121
gaussian,100,120,1.2,60,OLS,0.1579925650557621,0.17,0.16377649325626203,0.0,0.054343434343434346
gaussian,100,120,1.2,60,LASSO,0.3888888888888889,0.014,0.02702702702702703,0.0,0.0018181818181818182
gaussian,100,120,1.2,61,OLS,0.17391304347826086,0.2,0.18604651162790697,0.2,0.05808080808080808
gaussian,100,120,1.2,61,LASSO,0.5714285714285714,0.008,0.015779092702169626,0.0,0.0007070707070707071
gaussian,100,120,1.2,62,OLS,0.162109375,0.166,0.16403162055335968,0.0,0.05171717171717172
gaussian,100,120,1.2,62,LASSO,0.3,0.006,0.011764705882352941,0.2,0.00101010101010101
gaussian,100,120,1.2,63,OLS,0.18984962406015038,0.202,0.19573643410852712,0.2,0.053737373737373736
gaussian,100,120,1.2,63,LASSO,0.5,0.016,0.031007751937984496,0.0,0.0016161616161616162
gaussian,100,120,1.2,64,OLS,0.21660649819494585,0.24,0.22770398481973433,0.0,0.05595959595959596
gaussian,100,120,1.2,64,LASSO,0.4,0.012,0.02330097087378641,0.0,0.0015151515151515152
gaussian,100,120,1.2,65,OLS,0.1971326164874552,0.22,0.20793950850661624,0.2,0.056363636363636366
gaussian,100,120,1.2,65,LASSO,0.5333333333333333,0.016,0.031067961165048542,0.0,0.0015151515151515152
gaussian,100,120,1.2,66,OLS,0.16792452830188678,0.178,0.17281553398058253,0.2,0.05353535353535353
gaussian,100,120,1.2,66,LASSO,0.4166666666666667,0.01,0.01953125,0.0,0.0012121212121212121
gaussian,100,120,1.2,67,OLS,0.17857142857142858,0.19,0.18410852713178294,0.0,0.053737373737373736
gaussian,100,120,1.2,67,LASSO,0.2222222222222222,0.004,0.007858546168958742,0.0,0.0009090909090909091
gaussian,100,120,1.2,68,OLS,0.19765166340508805,0.202,0.19980217606330367,0.2,0.051616161616161615
gaussian,100,120,1.2,68,LASSO,0.375,0.012,0.023255813953488372,0.4,0.0016161616161616162
gaussian,100,120,1.2,69,OLS,0.16423357664233576,0.18,0.1717557251908397,0.0,0.055353535353535356
gaussian,100,120,1.2,69,LASSO,0.46153846153846156,0.012,0.023391812865497075,0.2,0.0013131313131313131
gaussian,100,120,1.2,70,OLS,0.15324165029469547,0.156,0.15460852329038652,0.0,0.05141414141414141
gaussian,100,120,1.2,70,LASSO,0.75,0.018,0.03515625,0.0,0.0012121212121212121
gaussian,100,120,1.2,71,OLS,0.1794425087108014,0.206,0.19180633147113593,0.2,0.05797979797979798
gaussian,100,120,1.2,71,LASSO,0.5,0.012,0.0234375,0.2,0.0012121212121212121
gaussian,100,120,1.2,72,OLS,0.16793893129770993,0.176,0.171875,0.2,0.05292929292929293
gaussian,100,120,1.2,72,LASSO,0.5,0.014,0.027237354085603113,0.0,0.0014141414141414141
gaussian,100,120,1.2,73,OLS,0.147005444646098,0.162,0.15413891531874405,0.0,0.055656565656565654
gaussian,100,120,1.2,73,LASSO,0.3684210526315789,0.014,0.02697495183044316,0.0,0.0019191919191919192
gaussian,100,120,1.2,74,OLS,0.2024432809773124,0.232,0.21621621621621623,0.0,0.05787878787878788
gaussian,100,120,1.2,74,LASSO,0.125,0.002,0.003937007874015748,0.0,0.0008080808080808081
gaussian,100,120,1.2,75,OLS,0.16184971098265896,0.168,0.1648675171736997,0.0,0.05242424242424242
gaussian,100,120,1.2,75,LASSO,0.4375,0.014,0.027131782945736434,0.0,0.0016161616161616162
gaussian,100,120,1.2,76,OLS,0.19092627599243855,0.202,0.19630709426627793,0.0,0.05343434343434343
gaussian,100,120,1.2,76,LASSO,0.6111111111111112,0.022,0.04247104247104247,0.0,0.0018181818181818182
gaussian,100,120,1.2,77,OLS,0.18532818532818532,0.192,0.18860510805500982,0.2,0.05232323232323232
gaussian,100,120,1.2,77,LASSO,0.5,0.016,0.031007751937984496,0.0,0.0016161616161616162
gaussian,100,120,1.2,78,OLS,0.1801980198019802,0.182,0.18109452736318407,0.0,0.05101010101010101
gaussian,100,120,1.2,78,LASSO,0.6666666666666666,0.016,0.03125,0.0,0.0012121212121212121
gaussian,100,120,1.2,79,OLS,0.19081272084805653,0.216,0.2026266416510319,0.2,0.05717171717171717
gaussian,100,120,1.2,79,LASSO,0.21428571428571427,0.006,0.011673151750972763,0.0,0.0014141414141414141
gaussian,100,120,1.2,80,OLS,0.1660377358490566,0.176,0.170873786407767,0.2,0.05353535353535353
gaussian,100,120,1.2,80,LASSO,0.5263157894736842,0.02,0.038535645472061654,0.0,0.0019191919191919192
gaussian,100,120,1.2,81,OLS,0.1785063752276867,0.196,0.18684461391801716,0.0,0.05545454545454546
gaussian,100,120,1.2,81,LASSO,0.3333333333333333,0.008,0.015625,0.0,0.0012121212121212121
gaussian,100,120,1.2,82,OLS,0.17926186291739896,0.204,0.19083255378858746,0.0,0.05747474747474748
gaussian,100,120,1.2,82,LASSO,0.5384615384615384,0.014,0.02729044834307992,0.0,0.0013131313131313131
gaussian,100,120,1.2,83,OLS,0.17228464419475656,0.184,0.17794970986460348,0.2,0.05393939393939394
gaussian,100,120,1.2,83,LASSO,0.125,0.002,0.003937007874015748,0.0,0.0008080808080808081
gaussian,100,120,1.2,84,OLS,0.15328467153284672,0.168,0.16030534351145037,0.0,0.055353535353535356
gaussian,100,120,1.2,84,LASSO,0.35294117647058826,0.012,0.02321083172147002,0.2,0.0017171717171717172
gaussian,100,120,1.2,85,OLS,0.1752212389380531,0.198,0.18591549295774648,0.0,0.05707070707070707
gaussian,100,120,1.2,85,LASSO,0.3333333333333333,0.012,0.023166023166023165,0.0,0.0018181818181818182
gaussian,100,120,1.2,86,OLS,0.1793478260869565,0.198,0.188212927756654,0.2,0.055757575757575756
gaussian,100,120,1.2,86,LASSO,0.4,0.004,0.007920792079207921,0.2,0.000505050505050505
gaussian,100,120,1.2,87,OLS,0.15671641791044777,0.168,0.16216216216216217,0.0,0.05414141414141414
gaussian,100,120,1.2,87,LASSO,0.5555555555555556,0.01,0.019646365422396856,0.0,0.0009090909090909091
gaussian,100,120,1.2,88,OLS,0.1908256880733945,0.208,0.19904306220095694,0.2,0.05505050505050505
gaussian,100,120,1.2,88,LASSO,0.3888888888888889,0.014,0.02702702702702703,0.0,0.0018181818181818182
gaussian,100,120,1.2,89,OLS,0.19439579684763572,0.222,0.20728291316526612,0.2,0.05767676767676767
gaussian,100,120,1.2,89,LASSO,0.5,0.02,0.038461538461538464,0.0,0.00202020202020202
gaussian,100,120,1.2,90,OLS,0.208984375,0.214,0.21146245059288538,0.4,0.05171717171717172
gaussian,100,120,1.2,90,LASSO,0.6153846153846154,0.016,0.031189083820662766,0.0,0.0013131313131313131
gaussian,100,120,1.2,91,OLS,0.1651376146788991,0.18,0.1722488038277512,0.0,0.05505050505050505
gaussian,100,120,1.2,91,LASSO,0.46153846153846156,0.012,0.023391812865497075,0.2,0.0013131313131313131
gaussian,100,120,1.2,92,OLS,0.1751412429378531,0.186,0.18040737148399613,0.2,0.053636363636363635
gaussian,100,120,1.2,92,LASSO,0.42857142857142855,0.006,0.011834319526627219,0.0,0.0007070707070707071
gaussian,100,120,1.2,93,OLS,0.1594488188976378,0.162,0.16071428571428573,0.0,0.05131313131313131
gaussian,100,120,1.2,93,LASSO,0.375,0.012,0.023255813953488372,0.2,0.0016161616161616162
gaussian,100,120,1.2,94,OLS,0.1851145038167939,0.194,0.189453125,0.0,0.05292929292929293
gaussian,100,120,1.2,94,LASSO,0.4,0.012,0.02330097087378641,0.0,0.0015151515151515152
gaussian,100,120,1.2,95,OLS,0.1786407766990291,0.184,0.1812807881773399,0.2,0.05202020202020202
gaussian,100,120,1.2,95,LASSO,0.29411764705882354,0.01,0.019342359767891684,0.2,0.0017171717171717172
gaussian,100,120,1.2,96,OLS,0.17989417989417988,0.204,0.19119025304592316,0.0,0.057272727272727274
gaussian,100,120,1.2,96,LASSO,0.2857142857142857,0.008,0.01556420233463035,0.2,0.0014141414141414141
gaussian,100,120,1.2,97,OLS,0.21022727272727273,0.222,0.21595330739299612,0.2,0.05333333333333334
gaussian,100,120,1.2,97,LASSO,0.6666666666666666,0.02,0.038834951456310676,0.2,0.0015151515151515152
gaussian,100,120,1.2,98,OLS,0.1685823754789272,0.176,0.17221135029354206,0.0,0.05272727272727273
gaussian,100,120,1.2,98,LASSO,0.3,0.006,0.011764705882352941,0.0,0.00101010101010101
gaussian,100,120,1.2,99,OLS,0.1881720430107527,0.21,0.19848771266540643,0.4,0.056363636363636366
gaussian,100,120,1.2,99,LASSO,0.5555555555555556,0.02,0.03861003861003861,0.2,0.0018181818181818182
gaussian,100,250,2.5,0,OLS,0.2900158478605388,0.366,0.32360742705570295,0.4,0.06373737373737373
gaussian,100,250,2.5,0,LASSO,0.7619047619047619,0.032,0.061420345489443376,0.0,0.0021212121212121214
gaussian,100,250,2.5,1,OLS,0.2730210016155089,0.338,0.30205540661304736,0.2,0.06252525252525253
gaussian,100,250,2.5,1,LASSO,0.7777777777777778,0.028,0.05405405405405406,0.0,0.0018181818181818182
gaussian,100,250,2.5,2,OLS,0.25524475524475526,0.292,0.27238805970149255,0.0,0.057777777777777775
gaussian,100,250,2.5,2,LASSO,0.8214285714285714,0.046,0.08712121212121213,0.0,0.0028282828282828283
gaussian,100,250,2.5,3,OLS,0.30287648054145516,0.358,0.3281393217231897,0.2,0.0596969696969697
gaussian,100,250,2.5,3,LASSO,0.8,0.04,0.0761904761904762,0.2,0.0025252525252525255
gaussian,100,250,2.5,4,OLS,0.2857142857142857,0.348,0.31379621280432823,0.0,0.061515151515151516
gaussian,100,250,2.5,4,LASSO,0.8,0.04,0.0761904761904762,0.0,0.0025252525252525255
gaussian,100,250,2.5,5,OLS,0.2897822445561139,0.346,0.3154056517775752,0.0,0.0603030303030303
gaussian,100,250,2.5,5,LASSO,0.875,0.042,0.08015267175572519,0.2,0.0024242424242424242
gaussian,100,250,2.5,6,OLS,0.28205128205128205,0.352,0.31316725978647686,0.0,0.06303030303030303
gaussian,100,250,2.5,6,LASSO,0.8333333333333334,0.03,0.05791505791505792,0.2,0.0018181818181818182
gaussian,100,250,2.5,7,OLS,0.26957831325301207,0.358,0.3075601374570447,0.2,0.06707070707070707
gaussian,100,250,2.5,7,LASSO,1.0,0.022,0.043052837573385516,0.2,0.0011111111111111111
gaussian,100,250,2.5,8,OLS,0.32295081967213113,0.394,0.35495495495495494,0.0,0.06161616161616162
gaussian,100,250,2.5,8,LASSO,0.9,0.018,0.03529411764705882,0.0,0.00101010101010101
gaussian,100,250,2.5,9,OLS,0.28594771241830064,0.35,0.3147482014388489,0.2,0.06181818181818182
gaussian,100,250,2.5,9,LASSO,0.7692307692307693,0.04,0.07604562737642585,0.0,0.0026262626262626263
gaussian,100,250,2.5,10,OLS,0.23833333333333334,0.286,0.26,0.2,0.06060606060606061
gaussian,100,250,2.5,10,LASSO,0.75,0.018,0.03515625,0.0,0.0012121212121212121
gaussian,100,250,2.5,11,OLS,0.2618296529968454,0.332,0.2927689594356261,0.2,0.06404040404040404
gaussian,100,250,2.5,11,LASSO,0.8181818181818182,0.018,0.03522504892367906,0.2,0.0011111111111111111
gaussian,100,250,2.5,12,OLS,0.2755102040816326,0.324,0.2977941176470588,0.2,0.059393939393939395
gaussian,100,250,2.5,12,LASSO,0.6428571428571429,0.018,0.03501945525291829,0.0,0.0014141414141414141
gaussian,100,250,2.5,13,OLS,0.2725694444444444,0.314,0.29182156133828996,0.2,0.05818181818181818
gaussian,100,250,2.5,13,LASSO,0.8695652173913043,0.04,0.07648183556405354,0.0,0.0023232323232323234
gaussian,100,250,2.5,14,OLS,0.2563237774030354,0.304,0.27813357731015553,0.0,0.059898989898989896
gaussian,100,250,2.5,14,LASSO,0.6842105263157895,0.026,0.05009633911368015,0.0,0.0019191919191919192
gaussian,100,250,2.5,15,OLS,0.2785016286644951,0.342,0.30700179533213645,0.2,0.06202020202020202
gaussian,100,250,2.5,15,LASSO,0.7,0.028,0.05384615384615385,0.0,0.00202020202020202
gaussian,100,250,2.5,16,OLS,0.27704918032786885,0.338,0.3045045045045045,0.0,0.06161616161616162
gaussian,100,250,2.5,16,LASSO,0.7647058823529411,0.026,0.05029013539651837,0.0,0.0017171717171717172
gaussian,100,250,2.5,17,OLS,0.2733118971061093,0.34,0.30303030303030304,0.0,0.06282828282828283
gaussian,100,250,2.5,17,LASSO,0.84,0.042,0.08,0.0,0.0025252525252525255
gaussian,100,250,2.5,18,OLS,0.284329563812601,0.352,0.3145665773011618,0.4,0.06252525252525253
gaussian,100,250,2.5,18,LASSO,0.8125,0.026,0.050387596899224806,0.0,0.0016161616161616162
gaussian,100,250,2.5,19,OLS,0.31313131313131315,0.372,0.340036563071298,0.2,0.06
gaussian,100,250,2.5,19,LASSO,0.8947368421052632,0.034,0.06551059730250482,0.0,0.0019191919191919192
gaussian,100,250,2.5,20,OLS,0.2906574394463668,0.336,0.3116883116883117,0.0,0.058383838383838385
gaussian,100,250,2.5,20,LASSO,0.9285714285714286,0.026,0.05058365758754864,0.0,0.0014141414141414141
gaussian,100,250,2.5,21,OLS,0.3011093502377179,0.38,0.3359858532272325,0.2,0.06373737373737373
gaussian,100,250,2.5,21,LASSO,0.9166666666666666,0.044,0.08396946564885496,0.2,0.0024242424242424242
gaussian,100,250,2.5,22,OLS,0.27633587786259545,0.362,0.31341991341991343,0.0,0.06616161616161616
gaussian,100,250,2.5,22,LASSO,0.85,0.034,0.06538461538461539,0.0,0.00202020202020202
gaussian,100,250,2.5,23,OLS,0.24666666666666667,0.296,0.2690909090909091,0.2,0.06060606060606061
gaussian,100,250,2.5,23,LASSO,0.8666666666666667,0.026,0.05048543689320388,0.0,0.0015151515151515152
gaussian,100,250,2.5,24,OLS,0.2683333333333333,0.322,0.2927272727272727,0.2,0.06060606060606061
gaussian,100,250,2.5,24,LASSO,0.9473684210526315,0.036,0.06936416184971098,0.2,0.0019191919191919192
gaussian,100,250,2.5,25,OLS,0.28095238095238095,0.354,0.31327433628318585,0.0,0.06363636363636363
gaussian,100,250,2.5,25,LASSO,0.7692307692307693,0.02,0.03898635477582846,0.2,0.0013131313131313131
gaussian,100,250,2.5,26,OLS,0.2888146911519199,0.346,0.3148316651501365,0.2,0.060505050505050506
gaussian,100,250,2.5,26,LASSO,0.9166666666666666,0.044,0.08396946564885496,0.2,0.0024242424242424242
gaussian,100,250,2.5,27,OLS,0.29132569558101473,0.356,0.32043204320432045,0.2,0.06171717171717172
gaussian,100,250,2.5,27,LASSO,0.76,0.038,0.07238095238095238,0.0,0.0025252525252525255
gaussian,100,250,2.5,28,OLS,0.2787682333873582,0.344,0.3079677708146822,0.0,0.06232323232323232
gaussian,100,250,2.5,28,LASSO,0.7368421052631579,0.028,0.05394990366088632,0.2,0.0019191919191919192
gaussian,100,250,2.5,29,OLS,0.30265210608424337,0.388,0.34005258545135847,0.0,0.06474747474747475
gaussian,100,250,2.5,29,LASSO,0.6875,0.022,0.04263565891472868,0.0,0.0016161616161616162
gaussian,100,250,2.5,30,OLS,0.2933104631217839,0.342,0.3157894736842105,0.0,0.058888888888888886
gaussian,100,250,2.5,30,LASSO,0.84,0.042,0.08,0.2,0.0025252525252525255
gaussian,100,250,2.5,31,OLS,0.30689655172413793,0.356,0.3296296296296296,0.4,0.05858585858585859
gaussian,100,250,2.5,31,LASSO,0.8260869565217391,0.038,0.07265774378585087,0.0,0.0023232323232323234
