precision,recall,f1,hub_recovery,kendall_tau,density_true,density_pred,N,T,density,T_N,trial,method
0.8472222222222222,0.305,0.4485294117647059,0.4,0.3043273551237326,0.020202020202020204,0.007272727272727273,100,500,0.02,5.0,0,LASSO
0.0639269406392694,0.63,0.11607554122524183,0.0,0.16254093793469926,0.020202020202020204,0.1990909090909091,100,500,0.02,5.0,1,OLS
0.9285714285714286,0.39,0.5492957746478874,0.4,0.35537767873862725,0.020202020202020204,0.008484848484848486,100,500,0.02,5.0,1,LASSO
0.06153050672182006,0.595,0.11152764761012184,0.2,0.0836393626908725,0.020202020202020204,0.19535353535353536,100,500,0.02,5.0,2,OLS
0.8888888888888888,0.32,0.47058823529411764,0.4,0.2512297528882249,0.020202020202020204,0.007272727272727273,100,500,0.02,5.0,2,LASSO
0.05165289256198347,0.625,0.09541984732824428,0.0,0.24168841597155818,0.020202020202020204,0.24444444444444444,100,500,0.02,5.0,3,OLS
0.9072164948453608,0.44,0.5925925925925926,0.2,0.539870493262626,0.020202020202020204,0.009797979797979799,100,500,0.02,5.0,3,LASSO
0.05105795768169273,0.555,0.09351305812973884,0.0,0.13578409117258053,0.020202020202020204,0.2195959595959596,100,500,0.02,5.0,4,OLS
0.9302325581395349,0.4,0.5594405594405595,0.0,0.43606340402425714,0.020202020202020204,0.008686868686868687,100,500,0.02,5.0,4,LASSO
0.06589351607801792,0.625,0.11921793037672866,0.2,0.23701804274506957,0.020202020202020204,0.19161616161616163,100,500,0.02,5.0,5,OLS
0.8295454545454546,0.365,0.5069444444444444,0.0,0.29105252773940554,0.020202020202020204,0.008888888888888889,100,500,0.02,5.0,5,LASSO
0.05286539315859618,0.595,0.0971032231742146,0.0,0.05499871678399346,0.020202020202020204,0.22737373737373737,100,500,0.02,5.0,6,OLS
0.9154929577464789,0.325,0.4797047970479705,0.2,0.41744463301633544,0.020202020202020204,0.007171717171717172,100,500,0.02,5.0,6,LASSO
0.05826217980914113,0.58,0.10588772250114104,0.2,0.1604296901140469,0.020202020202020204,0.2011111111111111,100,500,0.02,5.0,7,OLS
0.925,0.37,0.5285714285714286,0.0,0.3149111570395807,0.020202020202020204,0.00808080808080808,100,500,0.02,5.0,7,LASSO
0.1299510458388963,0.584,0.21259555879140882,0.2,0.12378595204199587,0.050505050505050504,0.22696969696969696,100,500,0.05,5.0,0,OLS
0.9928057553956835,0.276,0.431924882629108,0.2,0.2080144857338139,0.050505050505050504,0.01404040404040404,100,500,0.05,5.0,0,LASSO
0.08603591530420798,0.642,0.15173717797211062,0.2,0.011703397037673587,0.050505050505050504,0.37686868686868685,100,500,0.05,5.0,1,OLS
0.9212962962962963,0.398,0.5558659217877095,0.2,0.23076742904065325,0.050505050505050504,0.02181818181818182,100,500,0.05,5.0,1,LASSO
0.09409535838332807,0.596,0.16253067902917917,0.0,0.12650227643128167,0.050505050505050504,0.3198989898989899,100,500,0.05,5.0,2,OLS
0.9023255813953488,0.388,0.5426573426573427,0.2,0.3239315938459394,0.050505050505050504,0.021717171717171718,100,500,0.05,5.0,2,LASSO
0.09879753006174846,0.608,0.1699748392507688,0.0,0.11033375545896458,0.050505050505050504,0.3108080808080808,100,500,0.05,5.0,3,OLS
0.9461883408071748,0.422,0.5836791147994468,0.0,0.25567388975278416,0.050505050505050504,0.022525252525252525,100,500,0.05,5.0,3,LASSO
0.10056390977443609,0.642,0.17388949079089924,0.2,0.02741153720869289,0.050505050505050504,0.32242424242424245,100,500,0.05,5.0,4,OLS
0.9094827586206896,0.422,0.5765027322404371,0.4,0.21699425870770803,0.050505050505050504,0.023434343434343436,100,500,0.05,5.0,4,LASSO
0.09784031413612565,0.598,0.16816647919010125,0.0,0.19701934100133012,0.050505050505050504,0.3086868686868687,100,500,0.05,5.0,5,OLS
0.9414634146341463,0.386,0.5475177304964539,0.0,0.20127726303279425,0.050505050505050504,0.02070707070707071,100,500,0.05,5.0,5,LASSO
0.08984725965858041,0.6,0.15629070070330817,0.4,0.06680718674413172,0.050505050505050504,0.3372727272727273,100,500,0.05,5.0,6,OLS
0.8461538461538461,0.396,0.5395095367847411,0.0,0.20989077779199827,0.050505050505050504,0.023636363636363636,100,500,0.05,5.0,6,LASSO
0.10381211708645337,0.61,0.17742873763816172,0.0,0.14078179821143885,0.050505050505050504,0.2967676767676768,100,500,0.05,5.0,7,OLS
0.9540816326530612,0.374,0.5373563218390804,0.2,0.23120449938484694,0.050505050505050504,0.019797979797979797,100,500,0.05,5.0,7,LASSO
0.15073255525204868,0.607,0.24149592202108613,0.2,0.07151838160540572,0.10101010101010101,0.4067676767676768,100,500,0.1,5.0,0,OLS
0.9519230769230769,0.396,0.559322033898305,0.2,0.15533550862978296,0.10101010101010101,0.04202020202020202,100,500,0.1,5.0,0,LASSO
0.16732962079024133,0.631,0.26451477677635715,0.2,0.035983297345591775,0.10101010101010101,0.3809090909090909,100,500,0.1,5.0,1,OLS
0.9897959183673469,0.388,0.5574712643678161,0.6,0.21884288231346702,0.10101010101010101,0.039595959595959594,100,500,0.1,5.0,1,LASSO
0.114156777536353,0.683,0.19561792925676644,0.0,-0.07062101571067886,0.10101010101010101,0.6043434343434343,100,500,0.1,5.0,2,OLS
0.904572564612326,0.455,0.605455755156354,0.4,0.21516779749718537,0.10101010101010101,0.05080808080808081,100,500,0.1,5.0,2,LASSO
0.16544502617801046,0.632,0.26224066390041495,0.2,0.10293224514892044,0.10101010101010101,0.38585858585858585,100,500,0.1,5.0,3,OLS
0.9534368070953437,0.43,0.5926946933149552,0.2,0.19398363193983628,0.10101010101010101,0.04555555555555556,100,500,0.1,5.0,3,LASSO
0.16666666666666666,0.627,0.2633347333053339,0.0,0.19447660102549835,0.10101010101010101,0.38,100,500,0.1,5.0,4,OLS
0.9776674937965261,0.394,0.5616535994297933,0.2,0.2236662407467645,0.10101010101010101,0.040707070707070706,100,500,0.1,5.0,4,LASSO
0.1565040650406504,0.616,0.24959481361426256,0.0,0.04503942425230058,0.10101010101010101,0.3975757575757576,100,500,0.1,5.0,5,OLS
0.925754060324826,0.399,0.5576519916142557,0.2,0.20027434984607728,0.10101010101010101,0.04353535353535354,100,500,0.1,5.0,5,LASSO
0.22142043296619826,0.583,0.3209468758601707,0.2,0.11355925855924164,0.10101010101010101,0.26595959595959595,100,500,0.1,5.0,6,OLS
0.9927797833935018,0.275,0.4306969459671104,0.2,0.14457437582968627,0.10101010101010101,0.02797979797979798,100,500,0.1,5.0,6,LASSO
0.1654461621914836,0.61,0.26029443140601666,0.0,0.05007465184267333,0.10101010101010101,0.37242424242424244,100,500,0.1,5.0,7,OLS
0.9812834224598931,0.367,0.5342066957787481,0.4,0.23389930673082884,0.10101010101010101,0.03777777777777778,100,500,0.1,5.0,7,LASSO
0.23537580281201181,0.678,0.34943950521839967,0.0,-0.09810361322139172,0.20202020202020202,0.581919191919192,100,500,0.2,5.0,0,OLS
0.9577464788732394,0.442,0.6048580225795416,0.0,-0.023121471532023853,0.20202020202020202,0.09323232323232324,100,500,0.2,5.0,0,LASSO
0.2541622760800843,0.603,0.3575982209043736,0.0,-0.04680038586996255,0.20202020202020202,0.47929292929292927,100,500,0.2,5.0,1,OLS
0.9694570135746606,0.4285,0.5943134535367545,0.0,0.042545396927662044,0.20202020202020202,0.0892929292929293,100,500,0.2,5.0,1,LASSO
0.22619683217654388,0.6355,0.3336395852474078,0.2,0.010107840789964271,0.20202020202020202,0.5675757575757576,100,500,0.2,5.0,2,OLS
0.9637850467289719,0.4125,0.5777310924369747,0.4,0.16961034354144888,0.20202020202020202,0.08646464646464647,100,500,0.2,5.0,2,LASSO
0.23756079311634867,0.635,0.34576640348488974,0.0,-0.08121007140915647,0.20202020202020202,0.54,100,500,0.2,5.0,3,OLS
0.97252208047105,0.4955,0.6565087777409738,0.4,0.2654702006072773,0.20202020202020202,0.10292929292929293,100,500,0.2,5.0,3,LASSO
0.20943369580567717,0.7415,0.3266160114524832,0.0,-0.06644221615967781,0.20202020202020202,0.7152525252525253,100,500,0.2,5.0,4,OLS
0.8896761133603239,0.4395,0.5883534136546185,0.2,0.051669544353698006,0.20202020202020202,0.0997979797979798,100,500,0.2,5.0,4,LASSO
0.22380484610347084,0.6835,0.33719782930439074,0.0,-0.08586444456307242,0.20202020202020202,0.616969696969697,100,500,0.2,5.0,5,OLS
0.9683972911963883,0.429,0.5945945945945946,0.0,0.03662453287588326,0.20202020202020202,0.08949494949494949,100,500,0.2,5.0,5,LASSO
0.23729420186113098,0.663,0.3494992092778071,0.2,-0.0038120087160171076,0.20202020202020202,0.5644444444444444,100,500,0.2,5.0,6,OLS
0.962486602357985,0.449,0.6123423116263211,0.6,0.14040413427495743,0.20202020202020202,0.09424242424242424,100,500,0.2,5.0,6,LASSO
0.2521667354519191,0.611,0.3569967864446392,0.0,0.04028690860217412,0.20202020202020202,0.4894949494949495,100,500,0.2,5.0,7,OLS
0.9702380952380952,0.4075,0.573943661971831,0.0,0.17983009310997808,0.20202020202020202,0.08484848484848485,100,500,0.2,5.0,7,LASSO
